run_id,tool_type,material_family,cooling,carbon_pct,cutting_speed_m_per_min,feed_mm_per_rev,depth_of_cut_mm,cutting_distance_m,wear_vb_um
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4000.0,151.178
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4100.0,149.893
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4200.0,153.86
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4300.0,197.533
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4400.0,186.028
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4500.0,177.916
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4600.0,178.622
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4700.0,194.121
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4800.0,202.598
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,4900.0,204.928
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5000.0,186.993
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5100.0,231.836
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5200.0,198.325
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5300.0,224.012
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5400.0,214.076
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5500.0,233.081
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5600.0,228.413
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5700.0,235.942
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5800.0,266.072
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,5900.0,271.649
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,6000.0,242.769
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,0.0,10.725
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,100.0,21.217
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,200.0,18.523
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,300.0,43.21
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,400.0,44.638
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,500.0,46.369
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,600.0,50.572
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,700.0,57.093
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,800.0,84.017
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,900.0,87.38
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1000.0,92.801
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1100.0,100.449
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1200.0,112.744
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1300.0,132.229
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1400.0,128.301
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1500.0,145.962
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1600.0,144.982
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1700.0,161.205
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1800.0,165.411
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,1900.0,178.748
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2000.0,191.009
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2100.0,194.0
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2200.0,199.597
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2300.0,219.711
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2400.0,234.111
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2500.0,216.485
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2600.0,232.678
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2700.0,251.028
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2800.0,273.717
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,2900.0,271.025
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3000.0,299.141
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3100.0,316.112
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3200.0,322.57
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3300.0,321.958
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3400.0,328.498
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3500.0,328.398
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3600.0,372.31
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3700.0,369.775
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3800.0,409.234
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,3900.0,402.957
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4000.0,404.719
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4100.0,421.444
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4200.0,403.46
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4300.0,438.836
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4400.0,452.213
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4500.0,478.883
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4600.0,476.48
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4700.0,481.364
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4800.0,504.09
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,4900.0,531.382
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5000.0,514.142
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5100.0,567.772
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5200.0,564.606
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5300.0,574.541
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5400.0,589.571
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5500.0,600.376
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5600.0,617.493
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5700.0,613.418
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5800.0,620.18
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,5900.0,649.738
W0180,carbide_B,stainless,mist,0.1528,178.77,0.2681,1.3491,6000.0,680.88
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,0.0,11.287
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,100.0,18.396
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,200.0,36.456
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,300.0,33.897
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,400.0,47.608
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,500.0,58.532
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,600.0,74.268
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,700.0,76.102
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,800.0,90.727
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,900.0,106.413
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1000.0,115.325
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1100.0,128.254
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1200.0,126.822
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1300.0,146.099
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1400.0,154.571
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1500.0,160.28
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1600.0,173.398
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1700.0,185.505
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1800.0,197.747
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,1900.0,192.761
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2000.0,193.919
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2100.0,234.372
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2200.0,244.973
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2300.0,271.274
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2400.0,271.576
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2500.0,277.042
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2600.0,287.41
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2700.0,300.043
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2800.0,312.103
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,2900.0,325.064
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3000.0,357.837
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3100.0,370.249
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3200.0,359.128
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3300.0,377.957
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3400.0,399.554
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3500.0,403.636
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3600.0,424.624
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3700.0,450.415
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3800.0,461.684
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,3900.0,449.865
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4000.0,488.75
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4100.0,501.895
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4200.0,502.951
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4300.0,525.119
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4400.0,542.407
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4500.0,582.166
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4600.0,593.815
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4700.0,584.118
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4800.0,604.407
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,4900.0,618.321
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5000.0,633.038
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5100.0,662.589
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5200.0,645.797
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5300.0,688.579
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5400.0,701.133
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5500.0,712.037
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5600.0,748.91
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5700.0,742.722
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5800.0,752.574
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,5900.0,805.601
W0181,carbide_B,alloy_steel,mist,0.6421,167.595,0.3371,1.6706,6000.0,801.856
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,0.0,13.936
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,100.0,19.672
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,200.0,43.277
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,300.0,42.701
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,400.0,53.34
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,500.0,70.351
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,600.0,79.944
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,700.0,89.924
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,800.0,110.91
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,900.0,112.576
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1000.0,131.997
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1100.0,141.076
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1200.0,164.811
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1300.0,179.046
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1400.0,177.888
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1500.0,198.618
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1600.0,219.896
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1700.0,230.836
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1800.0,248.045
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,1900.0,243.336
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2000.0,266.446
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2100.0,305.078
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2200.0,304.011
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2300.0,323.626
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2400.0,331.011
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2500.0,363.191
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2600.0,354.915
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2700.0,376.445
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2800.0,391.843
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,2900.0,399.296
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3000.0,431.782
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3100.0,454.186
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3200.0,477.729
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3300.0,470.951
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3400.0,496.969
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3500.0,527.829
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3600.0,560.342
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3700.0,558.21
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3800.0,572.953
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,3900.0,575.031
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4000.0,600.799
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4100.0,614.098
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4200.0,635.846
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4300.0,666.967
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4400.0,678.422
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4500.0,717.488
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4600.0,715.895
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4700.0,725.24
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4800.0,764.562
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,4900.0,790.598
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5000.0,817.104
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5100.0,830.394
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5200.0,843.1
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5300.0,866.983
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5400.0,879.795
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5500.0,921.129
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5600.0,942.488
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5700.0,969.564
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5800.0,978.355
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,5900.0,977.865
W0182,carbide_A,stainless,mist,0.6836,195.421,0.27,1.4684,6000.0,1012.834
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,0.0,7.976
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,100.0,22.656
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,200.0,21.759
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,300.0,25.81
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,400.0,26.544
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,500.0,29.536
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,600.0,33.398
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,700.0,44.255
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,800.0,44.579
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,900.0,39.377
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1000.0,53.394
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1100.0,55.841
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1200.0,51.724
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1300.0,66.426
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1400.0,69.217
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1500.0,65.219
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1600.0,81.332
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1700.0,79.073
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1800.0,86.663
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,1900.0,82.385
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2000.0,103.564
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2100.0,91.184
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2200.0,95.568
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2300.0,126.589
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2400.0,123.384
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2500.0,121.368
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2600.0,123.761
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2700.0,121.508
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2800.0,132.466
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,2900.0,129.653
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3000.0,141.431
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3100.0,150.06
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3200.0,155.544
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3300.0,161.178
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3400.0,160.559
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3500.0,170.888
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3600.0,173.239
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3700.0,192.027
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3800.0,169.136
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,3900.0,187.017
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4000.0,207.663
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4100.0,206.19
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4200.0,208.893
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4300.0,227.468
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4400.0,227.855
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4500.0,226.533
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4600.0,223.294
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4700.0,207.771
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4800.0,229.003
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,4900.0,260.049
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5000.0,265.161
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5100.0,254.451
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5200.0,274.454
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5300.0,273.759
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5400.0,259.458
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5500.0,285.167
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5600.0,315.051
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5700.0,325.596
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5800.0,331.184
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,5900.0,309.458
W0183,coated_C,stainless,flood,0.3548,221.132,0.0913,1.7937,6000.0,300.181
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,0.0,5.701
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,100.0,16.224
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,200.0,22.182
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,300.0,30.157
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,400.0,42.77
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,500.0,46.103
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,600.0,54.295
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,700.0,46.203
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,800.0,59.283
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,900.0,75.68
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1000.0,79.837
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1100.0,89.32
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1200.0,96.535
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1300.0,103.574
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1400.0,115.696
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1500.0,118.429
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1600.0,129.003
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1700.0,133.691
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1800.0,155.358
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,1900.0,156.098
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2000.0,157.56
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2100.0,175.532
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2200.0,187.821
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2300.0,171.393
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2400.0,198.32
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2500.0,205.868
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2600.0,223.997
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2700.0,215.782
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2800.0,239.256
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,2900.0,237.491
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,3000.0,254.631
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,3100.0,267.147
W0184,coated_C,low_carbon_steel,dry,0.2555,206.704,0.2335,1.8151,3200.0,296.378
