cell_id,cell_type,ambient_temp_c,charge_rate_c,discharge_rate_c,depth_of_discharge,cycle_index,capacity_ah,capacity_percent
B078,NCA_graphite,33.94,1.431,2.917,0.986,890,-6.7873,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,900,-6.9004,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,910,-7.0279,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,920,-7.1594,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,930,-7.2916,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,940,-7.4221,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,950,-7.5488,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,960,-7.6847,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,970,-7.8138,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,980,-7.9522,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,990,-8.0729,45.0
B078,NCA_graphite,33.94,1.431,2.917,0.986,1000,-8.2184,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,0,2.044,100.362
B079,NCA_graphite,26.15,0.658,2.04,0.521,10,2.0407,100.199
B079,NCA_graphite,26.15,0.658,2.04,0.521,20,2.0277,99.557
B079,NCA_graphite,26.15,0.658,2.04,0.521,30,2.0052,98.455
B079,NCA_graphite,26.15,0.658,2.04,0.521,40,2.0017,98.284
B079,NCA_graphite,26.15,0.658,2.04,0.521,50,2.0135,98.863
B079,NCA_graphite,26.15,0.658,2.04,0.521,60,1.9896,97.689
B079,NCA_graphite,26.15,0.658,2.04,0.521,70,1.9682,96.637
B079,NCA_graphite,26.15,0.658,2.04,0.521,80,1.9613,96.297
B079,NCA_graphite,26.15,0.658,2.04,0.521,90,1.9559,96.035
B079,NCA_graphite,26.15,0.658,2.04,0.521,100,1.934,94.959
B079,NCA_graphite,26.15,0.658,2.04,0.521,110,1.9268,94.605
B079,NCA_graphite,26.15,0.658,2.04,0.521,120,1.914,93.976
B079,NCA_graphite,26.15,0.658,2.04,0.521,130,1.9013,93.352
B079,NCA_graphite,26.15,0.658,2.04,0.521,140,1.8875,92.678
B079,NCA_graphite,26.15,0.658,2.04,0.521,150,1.8648,91.56
B079,NCA_graphite,26.15,0.658,2.04,0.521,160,1.8705,91.841
B079,NCA_graphite,26.15,0.658,2.04,0.521,170,1.8329,89.996
B079,NCA_graphite,26.15,0.658,2.04,0.521,180,1.8276,89.737
B079,NCA_graphite,26.15,0.658,2.04,0.521,190,1.8114,88.941
B079,NCA_graphite,26.15,0.658,2.04,0.521,200,1.7892,87.848
B079,NCA_graphite,26.15,0.658,2.04,0.521,210,1.7851,87.646
B079,NCA_graphite,26.15,0.658,2.04,0.521,220,1.7619,86.51
B079,NCA_graphite,26.15,0.658,2.04,0.521,230,1.7369,85.283
B079,NCA_graphite,26.15,0.658,2.04,0.521,240,1.7182,84.363
B079,NCA_graphite,26.15,0.658,2.04,0.521,250,1.7149,84.2
B079,NCA_graphite,26.15,0.658,2.04,0.521,260,1.6863,82.799
B079,NCA_graphite,26.15,0.658,2.04,0.521,270,1.6585,81.432
B079,NCA_graphite,26.15,0.658,2.04,0.521,280,1.6617,81.587
B079,NCA_graphite,26.15,0.658,2.04,0.521,290,1.6296,80.014
B079,NCA_graphite,26.15,0.658,2.04,0.521,300,1.6097,79.037
B079,NCA_graphite,26.15,0.658,2.04,0.521,310,1.6036,78.735
B079,NCA_graphite,26.15,0.658,2.04,0.521,320,1.5805,77.603
B079,NCA_graphite,26.15,0.658,2.04,0.521,330,1.5606,76.627
B079,NCA_graphite,26.15,0.658,2.04,0.521,340,1.5463,75.923
B079,NCA_graphite,26.15,0.658,2.04,0.521,350,1.5126,74.268
B079,NCA_graphite,26.15,0.658,2.04,0.521,360,1.5061,73.947
B079,NCA_graphite,26.15,0.658,2.04,0.521,370,1.472,72.274
B079,NCA_graphite,26.15,0.658,2.04,0.521,380,1.4408,70.743
B079,NCA_graphite,26.15,0.658,2.04,0.521,390,1.4299,70.21
B079,NCA_graphite,26.15,0.658,2.04,0.521,400,1.4142,69.437
B079,NCA_graphite,26.15,0.658,2.04,0.521,410,1.3972,68.603
B079,NCA_graphite,26.15,0.658,2.04,0.521,420,1.3703,67.28
B079,NCA_graphite,26.15,0.658,2.04,0.521,430,1.3472,66.15
B079,NCA_graphite,26.15,0.658,2.04,0.521,440,1.3205,64.834
B079,NCA_graphite,26.15,0.658,2.04,0.521,450,1.2998,63.82
B079,NCA_graphite,26.15,0.658,2.04,0.521,460,1.2819,62.94
B079,NCA_graphite,26.15,0.658,2.04,0.521,470,1.2666,62.189
B079,NCA_graphite,26.15,0.658,2.04,0.521,480,1.2391,60.838
B079,NCA_graphite,26.15,0.658,2.04,0.521,490,1.2192,59.861
B079,NCA_graphite,26.15,0.658,2.04,0.521,500,1.194,58.623
B079,NCA_graphite,26.15,0.658,2.04,0.521,510,1.1782,57.848
B079,NCA_graphite,26.15,0.658,2.04,0.521,520,1.1431,56.128
B079,NCA_graphite,26.15,0.658,2.04,0.521,530,1.1269,55.329
B079,NCA_graphite,26.15,0.658,2.04,0.521,540,1.109,54.451
B079,NCA_graphite,26.15,0.658,2.04,0.521,550,1.0856,53.305
B079,NCA_graphite,26.15,0.658,2.04,0.521,560,1.0477,51.442
B079,NCA_graphite,26.15,0.658,2.04,0.521,570,1.0234,50.25
B079,NCA_graphite,26.15,0.658,2.04,0.521,580,1.0086,49.522
B079,NCA_graphite,26.15,0.658,2.04,0.521,590,0.9881,48.515
B079,NCA_graphite,26.15,0.658,2.04,0.521,600,0.9604,47.154
B079,NCA_graphite,26.15,0.658,2.04,0.521,610,0.9491,46.6
B079,NCA_graphite,26.15,0.658,2.04,0.521,620,0.9174,45.046
B079,NCA_graphite,26.15,0.658,2.04,0.521,630,0.9021,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,640,0.8704,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,650,0.8431,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,660,0.8257,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,670,0.7909,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,680,0.7801,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,690,0.7388,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,700,0.7026,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,710,0.6727,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,720,0.6658,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,730,0.6315,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,740,0.6142,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,750,0.5891,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,760,0.5646,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,770,0.537,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,780,0.4988,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,790,0.483,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,800,0.4554,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,810,0.4301,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,820,0.4123,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,830,0.3742,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,840,0.3636,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,850,0.3266,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,860,0.3041,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,870,0.2832,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,880,0.2402,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,890,0.2294,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,900,0.19,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,910,0.1695,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,920,0.1347,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,930,0.1002,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,940,0.0849,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,950,0.0454,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,960,0.0234,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,970,-0.0088,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,980,-0.0427,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,990,-0.0513,45.0
B079,NCA_graphite,26.15,0.658,2.04,0.521,1000,-0.074,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,0,2.0189,99.753
B080,NMC_graphite,14.21,0.774,2.915,0.777,10,2.0207,99.846
B080,NMC_graphite,14.21,0.774,2.915,0.777,20,2.0244,100.025
B080,NMC_graphite,14.21,0.774,2.915,0.777,30,2.0173,99.676
B080,NMC_graphite,14.21,0.774,2.915,0.777,40,2.0135,99.489
B080,NMC_graphite,14.21,0.774,2.915,0.777,50,1.9852,98.091
B080,NMC_graphite,14.21,0.774,2.915,0.777,60,1.9845,98.057
B080,NMC_graphite,14.21,0.774,2.915,0.777,70,1.9909,98.371
B080,NMC_graphite,14.21,0.774,2.915,0.777,80,1.9758,97.624
B080,NMC_graphite,14.21,0.774,2.915,0.777,90,1.9697,97.323
B080,NMC_graphite,14.21,0.774,2.915,0.777,100,1.9501,96.353
B080,NMC_graphite,14.21,0.774,2.915,0.777,110,1.9384,95.775
B080,NMC_graphite,14.21,0.774,2.915,0.777,120,1.9572,96.704
B080,NMC_graphite,14.21,0.774,2.915,0.777,130,1.941,95.907
B080,NMC_graphite,14.21,0.774,2.915,0.777,140,1.9319,95.455
B080,NMC_graphite,14.21,0.774,2.915,0.777,150,1.9086,94.303
B080,NMC_graphite,14.21,0.774,2.915,0.777,160,1.9193,94.833
B080,NMC_graphite,14.21,0.774,2.915,0.777,170,1.9017,93.963
B080,NMC_graphite,14.21,0.774,2.915,0.777,180,1.887,93.235
B080,NMC_graphite,14.21,0.774,2.915,0.777,190,1.8704,92.418
B080,NMC_graphite,14.21,0.774,2.915,0.777,200,1.8565,91.733
B080,NMC_graphite,14.21,0.774,2.915,0.777,210,1.8448,91.154
B080,NMC_graphite,14.21,0.774,2.915,0.777,220,1.8397,90.902
B080,NMC_graphite,14.21,0.774,2.915,0.777,230,1.8232,90.085
B080,NMC_graphite,14.21,0.774,2.915,0.777,240,1.8168,89.77
B080,NMC_graphite,14.21,0.774,2.915,0.777,250,1.793,88.592
B080,NMC_graphite,14.21,0.774,2.915,0.777,260,1.7872,88.308
B080,NMC_graphite,14.21,0.774,2.915,0.777,270,1.7879,88.341
B080,NMC_graphite,14.21,0.774,2.915,0.777,280,1.7496,86.451
B080,NMC_graphite,14.21,0.774,2.915,0.777,290,1.7645,87.183
B080,NMC_graphite,14.21,0.774,2.915,0.777,300,1.7397,85.958
B080,NMC_graphite,14.21,0.774,2.915,0.777,310,1.7209,85.028
B080,NMC_graphite,14.21,0.774,2.915,0.777,320,1.7096,84.471
B080,NMC_graphite,14.21,0.774,2.915,0.777,330,1.7079,84.387
B080,NMC_graphite,14.21,0.774,2.915,0.777,340,1.6865,83.33
B080,NMC_graphite,14.21,0.774,2.915,0.777,350,1.6871,83.359
B080,NMC_graphite,14.21,0.774,2.915,0.777,360,1.6592,81.983
B080,NMC_graphite,14.21,0.774,2.915,0.777,370,1.6578,81.911
B080,NMC_graphite,14.21,0.774,2.915,0.777,380,1.6204,80.063
B080,NMC_graphite,14.21,0.774,2.915,0.777,390,1.6181,79.949
B080,NMC_graphite,14.21,0.774,2.915,0.777,400,1.5952,78.82
B080,NMC_graphite,14.21,0.774,2.915,0.777,410,1.5761,77.878
B080,NMC_graphite,14.21,0.774,2.915,0.777,420,1.5776,77.949
B080,NMC_graphite,14.21,0.774,2.915,0.777,430,1.5621,77.186
B080,NMC_graphite,14.21,0.774,2.915,0.777,440,1.5494,76.557
B080,NMC_graphite,14.21,0.774,2.915,0.777,450,1.5525,76.709
B080,NMC_graphite,14.21,0.774,2.915,0.777,460,1.5232,75.264
B080,NMC_graphite,14.21,0.774,2.915,0.777,470,1.5112,74.671
B080,NMC_graphite,14.21,0.774,2.915,0.777,480,1.4878,73.514
B080,NMC_graphite,14.21,0.774,2.915,0.777,490,1.4812,73.186
B080,NMC_graphite,14.21,0.774,2.915,0.777,500,1.4723,72.748
B080,NMC_graphite,14.21,0.774,2.915,0.777,510,1.4497,71.628
B080,NMC_graphite,14.21,0.774,2.915,0.777,520,1.4401,71.155
B080,NMC_graphite,14.21,0.774,2.915,0.777,530,1.408,69.571
B080,NMC_graphite,14.21,0.774,2.915,0.777,540,1.403,69.323
B080,NMC_graphite,14.21,0.774,2.915,0.777,550,1.3881,68.587
B080,NMC_graphite,14.21,0.774,2.915,0.777,560,1.3635,67.37
B080,NMC_graphite,14.21,0.774,2.915,0.777,570,1.3467,66.542
B080,NMC_graphite,14.21,0.774,2.915,0.777,580,1.3319,65.808
B080,NMC_graphite,14.21,0.774,2.915,0.777,590,1.3169,65.066
B080,NMC_graphite,14.21,0.774,2.915,0.777,600,1.3152,64.985
B080,NMC_graphite,14.21,0.774,2.915,0.777,610,1.3005,64.26
B080,NMC_graphite,14.21,0.774,2.915,0.777,620,1.2801,63.248
B080,NMC_graphite,14.21,0.774,2.915,0.777,630,1.2551,62.016
B080,NMC_graphite,14.21,0.774,2.915,0.777,640,1.2512,61.822
B080,NMC_graphite,14.21,0.774,2.915,0.777,650,1.2228,60.419
B080,NMC_graphite,14.21,0.774,2.915,0.777,660,1.2117,59.871
B080,NMC_graphite,14.21,0.774,2.915,0.777,670,1.201,59.34
B080,NMC_graphite,14.21,0.774,2.915,0.777,680,1.1782,58.214
B080,NMC_graphite,14.21,0.774,2.915,0.777,690,1.1582,57.226
B080,NMC_graphite,14.21,0.774,2.915,0.777,700,1.1474,56.692
B080,NMC_graphite,14.21,0.774,2.915,0.777,710,1.1215,55.412
B080,NMC_graphite,14.21,0.774,2.915,0.777,720,1.1161,55.148
B080,NMC_graphite,14.21,0.774,2.915,0.777,730,1.0829,53.507
B080,NMC_graphite,14.21,0.774,2.915,0.777,740,1.0737,53.051
B080,NMC_graphite,14.21,0.774,2.915,0.777,750,1.0528,52.019
B080,NMC_graphite,14.21,0.774,2.915,0.777,760,1.0514,51.953
B080,NMC_graphite,14.21,0.774,2.915,0.777,770,1.0391,51.344
B080,NMC_graphite,14.21,0.774,2.915,0.777,780,0.9999,49.404
B080,NMC_graphite,14.21,0.774,2.915,0.777,790,0.9896,48.899
B080,NMC_graphite,14.21,0.774,2.915,0.777,800,0.984,48.62
B080,NMC_graphite,14.21,0.774,2.915,0.777,810,0.9375,46.322
B080,NMC_graphite,14.21,0.774,2.915,0.777,820,0.9373,46.313
B080,NMC_graphite,14.21,0.774,2.915,0.777,830,0.9276,45.832
B080,NMC_graphite,14.21,0.774,2.915,0.777,840,0.9101,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,850,0.8841,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,860,0.8719,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,870,0.8366,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,880,0.8311,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,890,0.8133,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,900,0.8003,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,910,0.7811,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,920,0.7593,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,930,0.7353,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,940,0.7367,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,950,0.6954,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,960,0.6931,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,970,0.6644,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,980,0.6294,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,990,0.6405,45.0
B080,NMC_graphite,14.21,0.774,2.915,0.777,1000,0.6044,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,0,2.2044,100.481
B081,NCA_graphite,26.44,1.692,2.991,0.979,10,2.1723,99.019
B081,NCA_graphite,26.44,1.692,2.991,0.979,20,2.1364,97.384
B081,NCA_graphite,26.44,1.692,2.991,0.979,30,2.112,96.269
B081,NCA_graphite,26.44,1.692,2.991,0.979,40,2.0704,94.373
B081,NCA_graphite,26.44,1.692,2.991,0.979,50,2.0132,91.766
B081,NCA_graphite,26.44,1.692,2.991,0.979,60,1.9697,89.786
B081,NCA_graphite,26.44,1.692,2.991,0.979,70,1.9256,87.775
B081,NCA_graphite,26.44,1.692,2.991,0.979,80,1.8694,85.214
B081,NCA_graphite,26.44,1.692,2.991,0.979,90,1.8253,83.2
B081,NCA_graphite,26.44,1.692,2.991,0.979,100,1.7842,81.328
B081,NCA_graphite,26.44,1.692,2.991,0.979,110,1.7067,77.796
B081,NCA_graphite,26.44,1.692,2.991,0.979,120,1.6482,75.131
B081,NCA_graphite,26.44,1.692,2.991,0.979,130,1.6051,73.165
B081,NCA_graphite,26.44,1.692,2.991,0.979,140,1.5299,69.737
B081,NCA_graphite,26.44,1.692,2.991,0.979,150,1.472,67.1
B081,NCA_graphite,26.44,1.692,2.991,0.979,160,1.4258,64.991
B081,NCA_graphite,26.44,1.692,2.991,0.979,170,1.3518,61.62
B081,NCA_graphite,26.44,1.692,2.991,0.979,180,1.2841,58.535
B081,NCA_graphite,26.44,1.692,2.991,0.979,190,1.2276,55.957
B081,NCA_graphite,26.44,1.692,2.991,0.979,200,1.1518,52.501
B081,NCA_graphite,26.44,1.692,2.991,0.979,210,1.0943,49.879
B081,NCA_graphite,26.44,1.692,2.991,0.979,220,1.0183,46.418
B081,NCA_graphite,26.44,1.692,2.991,0.979,230,0.9527,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,240,0.8725,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,250,0.7949,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,260,0.7392,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,270,0.6547,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,280,0.5847,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,290,0.5031,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,300,0.4313,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,310,0.3536,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,320,0.2753,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,330,0.1877,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,340,0.1151,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,350,0.0559,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,360,-0.0541,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,370,-0.141,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,380,-0.2006,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,390,-0.2867,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,400,-0.369,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,410,-0.4616,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,420,-0.5383,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,430,-0.6042,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,440,-0.7093,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,450,-0.7956,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,460,-0.8674,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,470,-0.9604,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,480,-1.0643,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,490,-1.143,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,500,-1.2203,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,510,-1.3293,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,520,-1.4084,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,530,-1.5143,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,540,-1.5928,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,550,-1.6697,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,560,-1.7844,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,570,-1.8646,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,580,-1.9678,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,590,-2.0629,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,600,-2.1429,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,610,-2.2511,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,620,-2.3372,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,630,-2.4311,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,640,-2.5172,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,650,-2.6309,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,660,-2.7157,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,670,-2.7971,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,680,-2.8985,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,690,-3.0155,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,700,-3.094,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,710,-3.2033,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,720,-3.3091,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,730,-3.4019,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,740,-3.5185,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,750,-3.6041,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,760,-3.6957,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,770,-3.8168,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,780,-3.8985,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,790,-4.0043,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,800,-4.0897,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,810,-4.2133,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,820,-4.3147,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,830,-4.4174,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,840,-4.5298,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,850,-4.6124,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,860,-4.7327,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,870,-4.8264,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,880,-4.9321,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,890,-5.0468,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,900,-5.1529,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,910,-5.2429,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,920,-5.3668,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,930,-5.4819,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,940,-5.5739,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,950,-5.6779,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,960,-5.795,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,970,-5.905,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,980,-6.0063,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,990,-6.1095,45.0
B081,NCA_graphite,26.44,1.692,2.991,0.979,1000,-6.2371,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,0,1.9487,100.061
B082,NCA_graphite,35.74,1.118,1.142,0.555,10,1.9254,98.866
B082,NCA_graphite,35.74,1.118,1.142,0.555,20,1.9303,99.114
B082,NCA_graphite,35.74,1.118,1.142,0.555,30,1.9174,98.451
B082,NCA_graphite,35.74,1.118,1.142,0.555,40,1.8869,96.884
B082,NCA_graphite,35.74,1.118,1.142,0.555,50,1.868,95.918
B082,NCA_graphite,35.74,1.118,1.142,0.555,60,1.8672,95.877
B082,NCA_graphite,35.74,1.118,1.142,0.555,70,1.8486,94.918
B082,NCA_graphite,35.74,1.118,1.142,0.555,80,1.8146,93.173
B082,NCA_graphite,35.74,1.118,1.142,0.555,90,1.7979,92.317
B082,NCA_graphite,35.74,1.118,1.142,0.555,100,1.7719,90.979
B082,NCA_graphite,35.74,1.118,1.142,0.555,110,1.7691,90.837
B082,NCA_graphite,35.74,1.118,1.142,0.555,120,1.733,88.982
B082,NCA_graphite,35.74,1.118,1.142,0.555,130,1.6975,87.163
B082,NCA_graphite,35.74,1.118,1.142,0.555,140,1.6882,86.686
B082,NCA_graphite,35.74,1.118,1.142,0.555,150,1.667,85.597
B082,NCA_graphite,35.74,1.118,1.142,0.555,160,1.6439,84.41
B082,NCA_graphite,35.74,1.118,1.142,0.555,170,1.6163,82.991
B082,NCA_graphite,35.74,1.118,1.142,0.555,180,1.587,81.49
B082,NCA_graphite,35.74,1.118,1.142,0.555,190,1.5537,79.78
B082,NCA_graphite,35.74,1.118,1.142,0.555,200,1.5213,78.116
B082,NCA_graphite,35.74,1.118,1.142,0.555,210,1.4918,76.599
B082,NCA_graphite,35.74,1.118,1.142,0.555,220,1.4797,75.98
B082,NCA_graphite,35.74,1.118,1.142,0.555,230,1.4375,73.812
B082,NCA_graphite,35.74,1.118,1.142,0.555,240,1.4167,72.742
B082,NCA_graphite,35.74,1.118,1.142,0.555,250,1.3845,71.088
B082,NCA_graphite,35.74,1.118,1.142,0.555,260,1.3503,69.334
B082,NCA_graphite,35.74,1.118,1.142,0.555,270,1.3236,67.963
B082,NCA_graphite,35.74,1.118,1.142,0.555,280,1.2942,66.455
B082,NCA_graphite,35.74,1.118,1.142,0.555,290,1.2753,65.482
B082,NCA_graphite,35.74,1.118,1.142,0.555,300,1.2344,63.383
B082,NCA_graphite,35.74,1.118,1.142,0.555,310,1.2016,61.701
B082,NCA_graphite,35.74,1.118,1.142,0.555,320,1.1654,59.841
B082,NCA_graphite,35.74,1.118,1.142,0.555,330,1.1189,57.453
B082,NCA_graphite,35.74,1.118,1.142,0.555,340,1.0943,56.189
B082,NCA_graphite,35.74,1.118,1.142,0.555,350,1.0588,54.365
B082,NCA_graphite,35.74,1.118,1.142,0.555,360,1.0178,52.263
B082,NCA_graphite,35.74,1.118,1.142,0.555,370,0.9946,51.067
B082,NCA_graphite,35.74,1.118,1.142,0.555,380,0.965,49.549
B082,NCA_graphite,35.74,1.118,1.142,0.555,390,0.9313,47.82
B082,NCA_graphite,35.74,1.118,1.142,0.555,400,0.8956,45.984
B082,NCA_graphite,35.74,1.118,1.142,0.555,410,0.8466,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,420,0.8178,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,430,0.7948,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,440,0.7541,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,450,0.7039,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,460,0.6598,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,470,0.6415,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,480,0.6066,45.0
B082,NCA_graphite,35.74,1.118,1.142,0.555,490,0.5504,45.0
