alloy_family,carbon_pct,chromium_pct,nickel_pct,austenitize_temp_c,tempering_temp_c,hold_time_h,cooling_rate_c_per_s,hardness_hv,charpy_j
bearing_steel,0.6201,1.4036,1.9377,814.39,331.0,2.029,4.2952,417.212,81.011
low_alloy_steel,0.1626,0.2585,1.8948,833.31,172.8,3.538,3.8776,264.554,114.522
low_alloy_steel,0.6498,0.3628,2.2988,848.45,620.7,2.357,75.8656,278.419,125.486
spring_steel,0.9942,1.7158,0.5317,835.18,341.56,1.413,0.1872,409.416,89.945
bearing_steel,0.493,0.4728,0.2556,908.89,287.82,2.533,21.1021,417.65,75.705
low_alloy_steel,0.5789,1.0661,2.2023,976.38,182.96,0.406,12.4475,447.089,85.152
low_alloy_steel,0.9129,0.6418,1.9642,761.21,527.8,0.255,44.3749,323.615,101.785
martensitic_stainless,0.1651,2.3345,2.1329,916.67,443.26,0.903,83.126,393.297,107.065
bearing_steel,0.6758,0.4356,2.4137,762.79,304.22,2.408,53.9366,416.715,84.053
bearing_steel,0.9499,0.951,0.8758,761.26,432.53,1.201,3.8817,388.569,93.809
spring_steel,0.595,0.2065,2.4765,799.54,402.6,2.075,5.4759,316.921,118.289
martensitic_stainless,0.2492,2.2635,0.6832,965.9,295.98,3.488,0.2649,387.552,76.698
low_alloy_steel,0.586,0.6305,2.012,816.63,563.31,2.474,12.2777,250.69,128.452
martensitic_stainless,0.471,3.6873,0.4627,779.92,476.56,0.789,0.6977,345.988,112.276
spring_steel,0.6759,1.922,0.4172,802.93,328.13,2.51,0.271,363.672,100.602
spring_steel,0.96,1.5223,1.8193,776.72,191.28,0.384,21.575,506.022,79.769
bearing_steel,0.5232,0.1655,1.7449,881.47,318.67,3.083,0.5926,354.585,95.116
spring_steel,0.7096,1.8023,1.0449,866.21,303.89,1.123,96.0549,487.873,78.615
bearing_steel,0.7122,1.2791,2.4229,815.6,415.54,1.043,2.5263,354.791,112.605
martensitic_stainless,0.5926,3.6684,1.8063,800.53,629.71,3.594,7.3452,384.012,93.734
bearing_steel,0.1677,0.8191,0.981,787.23,391.53,0.891,0.7038,229.195,97.773
low_alloy_steel,0.3677,1.2391,2.1681,835.73,220.34,3.358,18.4088,343.488,109.831
low_alloy_steel,0.2673,1.9728,1.2,925.11,362.38,2.518,0.1077,244.219,117.74
low_alloy_steel,0.7065,1.2913,2.1976,766.64,150.75,2.987,10.3592,418.709,82.194
martensitic_stainless,0.5511,2.1513,1.1138,880.51,326.12,0.4,1.3473,422.29,73.465
low_alloy_steel,0.8547,0.2544,1.4221,857.33,333.45,3.575,0.3021,320.596,107.634
low_alloy_steel,0.5449,0.4413,1.2407,769.19,169.86,2.267,0.7375,309.539,104.913
bearing_steel,0.1744,0.5004,1.701,865.67,597.92,3.118,1.4868,141.39,127.94
bearing_steel,0.7699,0.7157,1.4179,884.47,586.24,1.403,0.3505,284.073,114.888
martensitic_stainless,0.3105,3.2634,2.1672,762.59,387.27,3.581,65.4128,443.976,96.691
martensitic_stainless,0.5374,3.0506,2.01,827.72,633.36,1.288,0.9491,307.547,121.335
martensitic_stainless,0.93,3.0559,0.7252,782.35,470.74,2.637,3.0648,488.411,80.923
spring_steel,0.4979,1.1174,1.2285,936.67,334.34,0.342,1.193,347.856,91.295
bearing_steel,0.2646,0.4597,0.0084,871.59,631.21,2.437,0.1747,120.0,145.819
spring_steel,0.6917,0.1243,1.3988,963.47,391.14,2.088,33.0452,396.03,114.982
spring_steel,0.1877,1.131,1.5731,912.58,598.68,0.685,54.9516,223.66,141.29
low_alloy_steel,0.1877,1.4454,1.2982,792.75,367.48,2.798,12.666,231.975,100.629
bearing_steel,0.6808,0.5203,0.0758,799.89,253.75,1.054,1.1027,405.008,67.33
spring_steel,0.8903,1.5144,0.1266,817.61,508.48,3.273,1.2986,327.311,114.777
low_alloy_steel,0.3715,1.4134,0.2649,895.85,376.21,0.227,9.0079,262.566,101.632
bearing_steel,0.2854,1.5914,0.5623,974.03,481.34,2.158,43.5741,315.064,120.365
bearing_steel,0.2746,1.7139,1.3555,940.84,619.98,2.922,32.6315,287.953,114.373
spring_steel,0.3797,1.9788,2.3927,772.52,319.29,2.511,38.3218,405.75,99.977
spring_steel,0.4631,0.9244,1.6381,768.81,155.83,1.436,1.0129,380.84,103.641
martensitic_stainless,0.9908,3.8624,2.0432,947.95,463.66,1.724,26.6432,625.609,53.641
low_alloy_steel,0.6551,1.6183,0.1154,951.97,369.32,3.881,107.2042,399.534,78.973
low_alloy_steel,1.0361,1.6563,2.15,930.46,586.86,2.597,0.2799,306.229,115.84
low_alloy_steel,0.1843,1.2891,1.5094,943.29,172.72,1.495,0.6167,298.834,106.558
low_alloy_steel,0.909,0.8906,0.0408,975.98,488.72,1.038,27.603,348.086,92.522
martensitic_stainless,0.5678,3.631,2.1559,876.87,476.16,1.905,0.3005,390.374,109.305
bearing_steel,0.2359,1.8014,1.3867,772.99,450.1,2.722,0.6206,232.643,116.127
bearing_steel,0.6237,0.2887,1.2202,918.8,385.01,1.118,1.9717,342.699,81.611
spring_steel,0.2169,1.1211,0.6311,808.55,525.43,1.482,17.6683,209.7,126.611
martensitic_stainless,0.46,3.6531,2.3785,941.48,361.73,1.329,57.7492,540.39,85.373
martensitic_stainless,0.5702,2.659,0.3245,941.87,352.28,3.245,43.2162,555.461,56.95
martensitic_stainless,0.8959,3.1097,2.4499,861.24,543.47,1.659,39.9951,521.958,76.11
martensitic_stainless,0.9388,2.8424,2.2578,891.62,297.8,2.648,0.1469,547.272,65.878
martensitic_stainless,0.3445,3.8688,1.2477,933.83,310.44,3.642,7.0728,485.984,77.779
spring_steel,0.5779,0.5921,1.1033,892.48,219.8,3.555,0.1334,372.489,94.206
spring_steel,0.7274,0.1502,2.4327,969.78,310.72,0.691,1.0094,385.316,97.099
low_alloy_steel,0.6663,0.2364,0.3985,869.88,525.8,3.995,7.307,261.132,120.614
low_alloy_steel,0.5601,0.6324,1.1222,866.16,440.5,3.195,0.2897,217.144,129.091
bearing_steel,0.8109,0.6688,2.3236,963.7,176.38,3.485,123.4227,588.208,53.114
bearing_steel,0.801,1.7259,1.707,868.08,330.75,1.634,1.4452,424.201,80.645
spring_steel,0.988,1.8439,1.0054,913.52,310.16,2.519,143.8466,573.36,60.622
low_alloy_steel,0.3131,1.564,2.4109,910.04,154.51,2.605,0.4294,328.527,92.77
spring_steel,0.6654,1.8357,0.3484,762.23,639.18,3.852,5.1931,241.636,129.531
low_alloy_steel,0.458,1.5328,0.5971,942.82,616.13,3.106,2.4876,159.129,139.33
low_alloy_steel,0.8125,0.5636,2.0033,766.87,444.45,3.736,16.4679,307.799,127.487
martensitic_stainless,0.4549,2.823,0.9359,836.86,433.48,1.188,0.5618,376.071,82.001
bearing_steel,0.8039,1.0286,0.9524,814.28,520.55,3.387,5.3004,330.893,102.128
spring_steel,0.8683,1.0964,1.8523,963.93,422.55,3.384,0.815,394.601,92.902
low_alloy_steel,0.2699,1.8394,1.4848,813.34,625.57,0.43,34.2697,168.403,138.521
low_alloy_steel,0.6276,1.328,0.6579,851.17,319.99,1.108,0.5595,272.25,101.582
bearing_steel,0.2089,0.8479,0.0529,765.83,283.2,3.286,1.0401,272.109,92.894
spring_steel,0.2659,1.6226,2.2485,885.8,255.56,0.202,3.5015,334.997,100.794
martensitic_stainless,0.357,2.8602,1.3931,939.94,370.85,0.328,27.9501,475.964,89.703
spring_steel,0.252,1.0798,1.0027,794.02,599.64,1.126,137.1603,244.835,114.899
spring_steel,0.9885,0.612,1.2303,768.28,462.59,3.63,82.9224,411.352,80.991
spring_steel,0.9204,1.8333,1.9085,858.46,188.51,0.686,87.1212,566.512,67.531
bearing_steel,1.0312,0.7389,1.9152,818.15,349.51,3.38,25.3433,524.108,70.41
spring_steel,0.6364,0.2162,1.5083,811.2,341.75,1.234,0.1864,288.451,120.282
low_alloy_steel,0.8806,0.5781,0.0165,837.94,277.49,0.779,12.4288,410.553,81.163
low_alloy_steel,0.9243,0.8014,0.0357,878.83,351.4,0.902,37.1035,441.816,75.18
bearing_steel,0.6588,1.4731,1.019,831.14,531.07,3.914,0.6658,300.949,107.881
bearing_steel,0.4976,1.2146,1.4664,928.15,415.49,2.849,0.22,328.23,104.704
spring_steel,0.5577,0.6975,2.0391,978.83,250.94,1.999,3.8066,413.401,86.005
spring_steel,0.1803,1.4973,0.1974,850.63,368.49,0.797,0.3239,196.416,107.955
martensitic_stainless,0.4766,2.5237,0.8016,898.95,465.5,1.404,92.5507,445.759,74.538
martensitic_stainless,0.9397,2.3958,1.0526,798.86,269.57,3.621,0.179,558.391,73.244
martensitic_stainless,0.9395,2.2228,0.9749,783.01,261.95,0.412,6.3892,523.665,69.613
martensitic_stainless,0.8357,2.8602,2.4276,762.8,309.15,0.353,0.1113,463.899,95.163
low_alloy_steel,0.9612,1.3513,0.8068,762.72,638.92,2.161,0.5951,186.489,120.181
martensitic_stainless,0.7213,2.3401,1.3413,909.33,297.11,1.441,0.1537,505.158,59.214
bearing_steel,0.8514,1.5507,1.9461,908.74,284.71,0.758,0.3047,436.569,81.642
martensitic_stainless,0.1646,3.5837,0.1435,923.54,551.53,1.717,70.6995,386.535,87.53
bearing_steel,0.2673,1.6089,1.4284,925.68,452.57,3.247,0.1031,262.897,116.812
martensitic_stainless,0.4028,3.6297,1.3872,916.18,365.82,0.866,11.5726,464.958,85.119
bearing_steel,0.8349,1.4224,1.0135,827.48,428.05,0.427,29.4728,476.551,74.96
bearing_steel,0.7831,0.224,0.5208,896.91,316.17,2.918,1.5848,403.847,68.571
bearing_steel,0.389,0.4889,1.6354,906.76,434.17,2.438,0.2745,296.112,121.085
martensitic_stainless,0.2266,3.9918,2.1243,858.31,226.67,1.336,0.2395,466.427,89.662
martensitic_stainless,0.7914,3.9124,1.2432,792.17,203.27,3.536,61.0662,692.737,40.384
bearing_steel,1.0258,1.2874,0.3187,792.79,415.46,3.587,4.2953,420.596,73.42
bearing_steel,0.5478,0.2764,1.6654,942.54,341.66,1.682,0.2677,323.829,100.607
spring_steel,0.9203,1.3806,1.2134,887.37,295.08,1.765,0.1233,403.763,77.322
martensitic_stainless,0.1578,2.5909,0.5344,835.09,165.08,1.092,0.1948,421.665,79.548
martensitic_stainless,0.1512,2.8482,1.1561,856.72,612.38,2.25,4.1632,248.707,147.109
martensitic_stainless,0.2648,3.4886,1.2372,845.66,272.8,1.536,21.6083,473.865,76.844
bearing_steel,0.7244,0.2147,1.5964,773.68,173.58,0.711,91.4157,535.393,57.778
spring_steel,0.8435,1.1388,0.8916,813.33,330.91,3.467,41.3841,445.379,77.992
spring_steel,0.7541,1.4663,2.0667,949.55,411.03,1.779,11.26,418.892,110.221
low_alloy_steel,0.5559,1.6995,1.6841,899.25,394.85,0.692,6.55,357.663,100.572
spring_steel,0.31,1.0546,1.3633,921.63,196.65,2.474,57.6309,433.181,83.445
low_alloy_steel,0.3721,0.9014,0.977,942.22,457.3,2.887,33.7319,262.072,112.983
bearing_steel,0.6192,0.3223,1.1102,964.35,434.69,1.973,7.2712,355.116,99.153
low_alloy_steel,0.9686,0.6471,0.4688,975.83,454.49,0.511,14.3577,402.539,75.649
low_alloy_steel,0.2359,0.2163,0.3607,870.81,407.78,0.642,2.8105,168.438,121.1
low_alloy_steel,1.0226,1.19,1.4219,793.11,451.86,1.789,73.9633,401.493,101.29
spring_steel,0.2693,1.192,0.4452,920.11,439.88,1.37,80.0205,309.929,103.717
low_alloy_steel,0.2424,1.6379,0.1278,955.47,564.04,0.691,0.6748,128.398,138.585
spring_steel,0.3881,0.7904,2.4065,908.55,317.93,1.0,2.7434,324.335,120.404
bearing_steel,0.8185,0.9723,1.8227,805.63,557.19,2.355,11.6742,382.162,116.646
bearing_steel,0.8437,1.4436,0.6265,841.41,586.34,2.255,1.2657,274.505,117.159
bearing_steel,0.4632,1.2434,2.4136,935.77,607.16,1.885,0.3914,212.896,143.339
spring_steel,0.6181,0.5923,1.8033,951.44,214.47,0.242,0.1348,365.616,99.758
martensitic_stainless,0.383,2.3521,1.8343,767.59,187.94,3.822,102.4953,538.2,74.489
bearing_steel,0.7718,1.5049,0.9321,842.71,403.7,1.056,4.4147,394.93,77.134
martensitic_stainless,0.2929,3.3954,2.0534,793.74,591.38,1.824,11.8544,310.906,122.45
martensitic_stainless,0.6518,3.6951,1.0164,976.82,348.16,1.553,11.9386,532.626,77.541
low_alloy_steel,0.1512,1.881,0.4206,833.64,284.26,3.143,0.9983,216.669,110.548
martensitic_stainless,0.7729,2.6154,1.6245,862.0,638.39,2.827,14.5244,398.76,106.184
martensitic_stainless,0.2595,2.1857,2.2438,814.48,218.96,1.945,6.0171,446.029,89.226
low_alloy_steel,0.907,0.1676,1.9688,926.25,175.69,2.492,71.5349,534.696,67.157
spring_steel,0.4254,1.8083,0.9836,773.05,157.85,3.749,26.9538,419.878,84.659
low_alloy_steel,0.2559,0.9857,0.8,797.31,582.82,2.126,2.5613,120.0,140.845
spring_steel,0.4022,0.8167,2.4441,891.72,200.49,2.015,0.1181,344.249,97.373
spring_steel,0.2915,1.0006,1.7693,907.6,267.58,0.962,0.2968,307.842,107.541
spring_steel,0.7216,1.8296,1.3391,974.74,611.76,1.958,5.8943,317.872,111.677
low_alloy_steel,0.5533,1.0326,1.5621,822.8,151.54,0.372,2.3729,344.867,90.688
low_alloy_steel,0.8036,0.5084,0.3182,904.61,487.84,2.683,110.4436,362.567,86.882
bearing_steel,0.354,0.4994,1.7308,834.94,608.51,2.649,9.7581,205.919,145.061
martensitic_stainless,1.0308,2.4177,0.8484,809.1,153.27,0.51,30.7134,650.755,41.957
spring_steel,0.9537,1.4615,2.4765,938.58,381.19,3.2,0.2331,416.574,91.134
spring_steel,0.4984,1.9856,1.9909,777.86,488.93,2.19,0.1105,189.675,127.226
martensitic_stainless,0.6909,2.6518,1.8762,822.82,386.49,0.835,62.1934,571.655,81.12
spring_steel,0.6257,0.9682,1.7339,778.56,325.74,0.575,2.1884,299.66,115.234
martensitic_stainless,0.4121,2.1784,1.991,819.48,216.75,0.848,0.2108,415.803,89.798
martensitic_stainless,0.5407,2.6516,0.4333,921.21,321.44,1.362,78.2087,500.693,72.195
martensitic_stainless,0.9484,2.5171,2.3737,883.89,460.05,1.591,4.5484,520.286,66.247
spring_steel,0.6602,1.1839,1.9967,912.97,324.38,0.948,0.7432,355.295,102.51
low_alloy_steel,0.999,1.8873,1.1883,909.15,202.11,3.224,9.521,491.481,67.653
spring_steel,0.7261,1.2061,1.8589,855.43,453.37,2.657,6.3932,363.966,98.15
spring_steel,0.9194,1.5096,1.2774,979.36,164.47,2.422,3.8682,505.312,61.708
martensitic_stainless,0.3916,3.7069,0.7646,907.73,532.38,2.228,4.157,383.779,103.506
low_alloy_steel,0.3227,0.3864,1.6453,969.97,285.97,0.48,4.3615,305.547,104.096
spring_steel,0.8311,1.1316,1.766,793.99,324.2,1.975,17.4043,426.576,102.821
bearing_steel,0.6726,0.2402,0.8271,827.86,619.04,0.942,0.1782,215.939,127.153
martensitic_stainless,0.4631,3.8062,1.8505,905.91,445.78,2.596,59.8735,479.903,84.596
bearing_steel,0.6246,1.6186,0.1039,897.4,256.74,0.41,14.9738,437.264,61.962
low_alloy_steel,0.5714,1.6662,2.0344,864.2,377.03,0.355,0.2388,250.635,111.958
low_alloy_steel,0.7981,1.7092,0.5221,924.24,589.69,1.751,5.0015,296.546,100.573
martensitic_stainless,0.6028,3.179,0.4831,804.25,441.4,2.647,0.262,378.658,86.046
low_alloy_steel,0.6359,1.9655,1.2471,903.74,468.65,0.774,0.5597,271.305,114.2
martensitic_stainless,0.7625,3.0563,2.4811,844.72,276.83,1.488,9.8923,540.163,65.615
spring_steel,0.5281,1.6031,1.1555,894.64,335.44,3.539,0.3653,337.864,104.32
bearing_steel,0.5366,0.3881,1.9382,835.32,488.25,1.58,0.2547,246.994,118.435
low_alloy_steel,0.7399,1.9331,0.5643,966.12,560.35,3.725,1.6096,260.904,119.99
low_alloy_steel,0.1559,1.7435,0.196,899.48,456.12,2.331,0.5988,183.659,114.924
martensitic_stainless,0.2458,2.1854,1.9392,922.27,596.96,3.551,123.8531,362.961,105.755
bearing_steel,0.4557,0.8447,1.4633,784.97,193.03,3.622,7.0332,374.413,88.128
bearing_steel,0.251,0.3013,0.002,799.74,161.7,2.597,9.1676,318.543,80.416
spring_steel,0.8305,1.7726,0.8269,817.8,353.38,3.922,35.2913,447.23,86.574
martensitic_stainless,0.3942,2.4527,0.6204,787.79,303.51,3.798,34.7205,482.683,82.512
low_alloy_steel,0.7262,0.2427,0.8336,836.84,244.94,1.116,2.3513,330.576,89.193
low_alloy_steel,0.9546,1.3407,0.5463,869.76,543.0,0.991,0.4482,272.861,115.283
spring_steel,1.0203,0.4125,2.4512,829.22,228.36,2.77,112.9759,565.033,65.884
martensitic_stainless,0.9468,2.2959,1.7971,768.88,576.64,1.683,12.9627,441.804,92.857
bearing_steel,0.4493,1.5784,1.8381,853.56,308.57,1.771,11.3307,375.182,91.879
bearing_steel,0.8045,1.6087,0.3602,911.21,387.5,3.206,0.1405,339.284,85.297
martensitic_stainless,0.5668,2.5733,2.0214,766.82,403.94,3.577,0.2454,393.685,100.432
martensitic_stainless,0.7916,3.3476,0.014,867.33,493.47,3.929,3.0762,433.569,85.326
bearing_steel,0.7567,1.6611,1.7926,918.14,197.02,0.313,6.2068,496.322,89.886
low_alloy_steel,0.4507,0.7381,0.1047,962.77,315.25,3.473,43.12,310.197,91.063
bearing_steel,0.3848,1.7178,1.0134,968.76,467.84,1.27,33.453,386.649,92.3
martensitic_stainless,0.4371,3.1785,1.4696,900.5,591.85,3.698,2.2268,325.751,119.754
bearing_steel,0.486,0.2071,1.3145,796.65,338.14,1.327,0.2962,258.65,94.448
martensitic_stainless,0.4358,2.792,0.4835,924.61,591.97,3.907,133.4986,420.105,98.805
spring_steel,0.1638,0.1325,2.1609,805.65,556.98,3.108,80.9334,168.915,137.659
martensitic_stainless,0.2225,2.562,1.4314,779.76,551.92,2.15,12.7739,323.003,123.793
bearing_steel,0.8356,1.8349,0.7822,975.53,605.9,3.326,0.7343,315.598,105.023
low_alloy_steel,0.999,0.7932,1.4722,926.89,557.42,3.507,6.3737,321.58,116.055
low_alloy_steel,0.3398,1.0999,1.3312,883.61,267.45,3.475,0.1,282.043,107.452
low_alloy_steel,0.3439,1.0763,0.1716,968.53,280.47,1.615,0.3998,253.307,104.576
spring_steel,0.7968,1.8399,1.4778,965.9,428.74,0.673,0.1171,377.244,100.786
spring_steel,0.3338,1.0344,0.6777,843.51,484.36,1.931,0.1046,191.954,107.493
low_alloy_steel,0.2405,0.7385,1.8842,861.56,311.23,3.648,53.5643,298.684,94.192
low_alloy_steel,0.3101,0.5055,0.2294,776.09,286.26,3.63,8.579,262.501,97.097
bearing_steel,0.3516,1.9481,1.5526,977.41,467.49,2.485,30.4717,396.827,100.198
martensitic_stainless,0.6683,3.1479,1.3219,944.9,476.29,0.847,0.4844,452.661,94.333
bearing_steel,0.2093,1.2369,1.9339,911.69,554.65,1.157,0.4305,199.28,132.957
martensitic_stainless,0.1751,2.4945,1.0276,773.81,555.33,1.724,0.4405,219.58,120.187
bearing_steel,1.0433,1.2827,0.4282,842.14,440.37,2.301,4.0691,448.171,75.049
low_alloy_steel,1.0238,0.2191,0.9381,791.57,474.15,3.323,0.9934,307.983,111.476
bearing_steel,0.2629,1.6984,0.2985,846.25,563.51,1.705,34.898,237.262,125.724
martensitic_stainless,0.4338,3.0174,0.6488,976.73,228.86,1.865,0.1262,500.565,66.417
bearing_steel,0.7993,1.5109,1.5508,918.57,381.94,1.795,0.3663,385.129,72.771
martensitic_stainless,1.0389,3.9171,2.2395,815.03,394.88,0.814,0.2486,517.916,85.509
low_alloy_steel,0.9645,0.1195,1.0437,969.86,395.25,3.518,7.2282,401.486,77.38
low_alloy_steel,0.5327,1.7256,1.1691,779.79,155.34,0.677,0.3472,290.844,92.67
bearing_steel,0.1893,1.0385,1.2947,902.01,470.26,0.347,45.9637,319.571,106.203
spring_steel,0.4205,0.8723,1.6336,816.67,368.83,1.405,60.1115,348.228,105.413
bearing_steel,0.606,0.4943,1.4977,799.81,593.72,1.05,19.222,277.546,132.394
martensitic_stainless,0.8995,3.5875,1.6854,893.24,473.61,0.767,80.7834,569.227,78.551
low_alloy_steel,0.7718,1.2484,1.915,859.99,479.45,0.715,14.6901,333.686,108.072
bearing_steel,0.1702,1.6522,0.6123,899.89,188.45,3.736,24.4213,403.128,87.79
bearing_steel,0.7298,0.7,0.6883,889.44,444.67,1.352,4.1392,382.918,98.864
spring_steel,0.7047,1.1235,2.0211,960.51,361.14,2.205,92.4764,461.527,88.456
bearing_steel,0.8433,0.3774,2.3761,784.63,181.97,0.913,69.3636,545.576,47.702
spring_steel,0.7753,1.8629,1.3243,925.78,606.86,2.45,133.8798,398.982,92.193
spring_steel,0.7536,1.3928,1.539,941.7,608.71,1.199,3.0002,298.671,124.927
bearing_steel,0.969,0.8102,0.5667,895.17,267.98,3.553,133.4599,518.307,81.785
bearing_steel,0.1604,1.0827,1.3416,798.99,518.65,2.614,72.7469,256.856,121.378
martensitic_stainless,0.8925,3.7313,1.0166,955.66,214.21,2.024,6.878,640.012,52.147
spring_steel,0.2488,0.7594,2.2325,820.87,556.99,1.033,0.1169,120.0,136.967
bearing_steel,1.0367,1.3516,1.5893,818.9,464.04,3.795,0.933,430.533,94.223
bearing_steel,0.4107,1.7422,1.1488,842.66,561.56,2.166,4.8978,284.963,130.945
martensitic_stainless,0.3128,3.7093,0.0722,776.67,533.89,3.294,48.0549,377.5,100.664
martensitic_stainless,0.7994,3.5086,0.813,952.43,477.9,0.501,5.2322,518.998,85.119
spring_steel,0.7589,1.5066,1.3422,902.5,217.13,3.649,13.8311,511.398,73.655
low_alloy_steel,0.3091,1.3633,0.6949,914.2,400.54,3.713,7.1945,244.427,103.455
low_alloy_steel,0.9623,1.344,2.452,959.04,374.96,3.742,5.5565,440.197,91.777
bearing_steel,0.6354,1.8059,0.4513,917.76,151.45,3.378,0.1952,453.329,71.801
martensitic_stainless,0.6415,3.6815,1.2037,847.93,582.67,1.281,0.5226,348.629,107.736
low_alloy_steel,0.3653,0.6822,0.7802,890.37,369.33,3.558,41.4728,303.389,104.151
low_alloy_steel,0.6324,1.8802,2.4159,821.82,275.82,2.97,3.1837,365.276,100.532
low_alloy_steel,0.493,1.1144,0.5975,890.47,201.42,0.745,16.4631,402.51,77.448
low_alloy_steel,0.9555,0.5865,0.1718,817.32,238.05,3.144,0.1283,325.197,79.764
low_alloy_steel,0.6418,1.7799,2.0123,931.66,547.71,2.551,10.372,307.498,120.392
low_alloy_steel,0.5053,1.0133,1.6076,789.23,191.14,2.604,0.1693,314.849,98.404
bearing_steel,0.7413,1.8825,2.233,896.51,578.75,1.371,20.3854,396.818,92.732
martensitic_stainless,0.9175,3.3144,1.3997,856.26,356.86,0.331,9.7153,549.56,74.023
bearing_steel,0.7424,1.4946,2.4873,962.56,307.92,0.343,4.713,470.198,102.896
martensitic_stainless,0.769,3.803,0.4596,775.52,462.74,0.71,2.1987,421.553,92.324
low_alloy_steel,0.2726,0.9227,1.5782,909.43,489.19,1.193,0.954,169.367,118.155
bearing_steel,0.6853,0.5519,1.7719,811.51,168.63,1.061,1.0099,411.307,87.49
low_alloy_steel,0.2934,0.2049,2.2581,785.59,330.34,2.962,1.1305,214.247,120.652
low_alloy_steel,0.8202,1.6569,1.6841,876.52,637.46,1.629,0.7996,250.228,132.571
martensitic_stainless,1.045,3.0992,0.1349,877.27,191.46,2.361,8.4075,641.096,46.248
spring_steel,0.3098,0.6488,1.8307,824.08,455.4,0.554,38.3215,249.892,138.602
low_alloy_steel,0.5928,1.7503,0.6527,899.64,584.27,3.671,0.3085,177.651,128.745
martensitic_stainless,0.9518,2.4863,2.3851,836.2,515.17,3.144,60.5084,534.305,83.632
spring_steel,0.569,1.1945,1.3898,778.58,323.86,2.434,0.6985,329.547,102.453
spring_steel,0.5035,1.7731,2.322,928.45,176.59,0.727,29.911,494.067,79.805
low_alloy_steel,1.0242,0.619,2.4751,958.33,386.92,2.33,148.5557,501.663,73.932
spring_steel,0.806,0.976,1.7119,870.59,276.41,1.586,0.2636,424.039,96.494
martensitic_stainless,0.4571,2.1906,2.2852,801.71,442.6,1.955,8.8589,388.542,100.792
spring_steel,0.7721,1.7748,0.5633,916.29,608.73,1.469,3.121,288.117,122.45
bearing_steel,0.3071,1.71,1.5726,894.44,364.75,3.062,4.4313,358.048,110.125
low_alloy_steel,0.8044,1.3528,0.0694,959.53,150.75,3.85,49.505,524.763,49.944
martensitic_stainless,0.5591,2.7443,1.8732,894.7,333.12,2.745,1.6316,430.38,93.588
martensitic_stainless,0.9147,3.3371,2.0764,888.58,421.59,3.305,0.3171,545.496,70.702
low_alloy_steel,0.3802,0.5098,1.3076,956.87,258.82,1.022,1.3049,274.154,93.618
bearing_steel,0.804,0.9238,0.6424,959.08,295.0,2.628,73.3377,510.087,64.746
bearing_steel,0.4146,1.2157,0.8447,784.54,519.95,1.998,6.7201,293.621,115.383
low_alloy_steel,0.6753,1.1653,0.5565,858.61,418.34,2.534,11.6277,310.772,104.474
low_alloy_steel,0.3943,1.6416,0.6215,912.99,582.77,2.32,28.7373,254.459,128.953
low_alloy_steel,1.011,0.8742,0.1223,802.76,646.4,1.516,0.217,190.455,135.769
low_alloy_steel,1.0359,0.5548,0.4393,959.09,609.87,1.253,7.8546,316.374,99.524
low_alloy_steel,0.9386,0.1311,0.2954,922.61,265.59,1.037,21.4334,446.597,56.749
low_alloy_steel,0.469,1.6577,2.4213,872.62,635.07,3.968,2.2024,143.429,135.098
martensitic_stainless,0.8728,2.7583,2.1887,768.52,165.52,0.422,19.876,635.793,63.648
martensitic_stainless,1.0133,3.268,1.6988,850.18,496.72,3.378,0.1651,455.72,79.223
martensitic_stainless,0.8528,3.5032,2.1402,976.27,170.78,1.112,0.2062,621.015,50.197
spring_steel,0.2407,0.3877,0.8299,842.81,310.26,3.334,11.7161,277.485,112.229
low_alloy_steel,0.9743,0.8924,1.7076,845.4,643.38,0.3,25.1176,260.389,142.069
